test_id,is_female
21456,0.6
21457,0.78
21458,0.92
21459,0.25
21460,0.59
21461,1
21462,0.93
21463,0.1
21464,0.99
21465,0.33
21466,0.11
21467,0.24
21468,0.36
21469,0.43
21470,0.02
21471,0.11
21472,0.99
21473,0.2
21474,0.16
21475,1
21476,0.45
21477,0.91
21478,0.01
21479,0.86
21480,0
21481,0.77
21482,0.95
21483,0.6
21484,0.74
21485,0.47
21486,1
21487,0.98
21488,0.03
21489,0.97
21490,0.03
21491,0.96
21492,0.56
21493,1
21494,0.27
21495,0.76
21496,0.97
21497,0.91
21498,0.99
21499,0.61
21500,0.18
21501,0.78
21502,0.01
21503,0.87
21504,0.99
21505,0.73
21506,0.46
21507,0.88
21508,0.2
21509,0.09
21510,0.27
21511,0.26
21512,0.96
21513,0.17
21514,0.08
21515,0.98
21516,0.94
21517,0.07
21518,0.06
21519,0.07
21520,0.93
21521,0.45
21522,0.05
21523,0.82
21524,0.09
21525,0.95
21526,0.47
21527,0.53
21528,0
21529,0.48
21530,1
21531,0.01
21532,0.1
21533,0.6
21534,0.73
21535,0.54
21536,0.46
21537,0.12
21538,0.96
21539,0.51
21540,0.9
21541,0.97
21542,0.99
21543,0.68
21544,0.79
21545,0.7
21546,0.79
21547,0.9
21548,0.4
21549,0
21550,0.06
21551,0.29
21552,0.81
21553,0.22
21554,0.84
21555,0.04
21556,0.97
21557,0.96
21558,0.04
21559,1
21560,0.97
21561,0.99
21562,0.15
21563,0.47
21564,0.01
21565,0.46
21566,0.36
21567,0.2
21568,0.25
21569,0.31
21570,0.97
21571,0.39
21572,0.54
21573,1
21574,0.44
21575,0.97
21576,0.01
21577,0.93
21578,1
21579,0.19
21580,0.95
21581,0
21582,0.99
21583,0.9
21584,0.94
21585,0.43
21586,0.03
21587,0.21
21588,0.77
21589,0.33
21590,0.33
21591,0.69
21592,0.98
21593,0.96
21594,0.59
21595,0.34
21596,0.13
21597,0.59
21598,0.68
21599,0.96
21600,0.13
21601,0.13
21602,0.74
21603,0.77
21604,1
21605,0.15
21606,0.97
21607,1
21608,0.82
21609,0.05
21610,0.7
21611,0.12
21612,0.72
21613,0.95
21614,0.96
21615,0.31
21616,0.18
21617,0.23
21618,0.26
21619,0.93
21620,0.79
21621,0.96
21622,0.83
21623,0
21624,1
21625,0.03
21626,0.24
21627,1
21628,0.96
21629,0.99
21630,0.96
21631,0.96
21632,0.89
21633,0.4
21634,0.15
21635,0.95
21636,0.43
21637,0.02
21638,0
21639,0.99
21640,0.91
21641,0.27
21642,0.06
21643,0.98
21644,0.95
21645,0.97
21646,0.01
21647,0.86
21648,0.01
21649,0.78
21650,0.82
21651,0.03
21652,0.96
21653,0.95
21654,0.01
21655,0.23
21656,0.91
21657,0.36
21658,0.39
21659,0.96
21660,0.99
21661,0.95
21662,0.98
21663,0.38
21664,0.98
21665,0.97
21666,0.75
21667,0.57
21668,1
21669,0.91
21670,0.04
21671,0.98
21672,0.71
21673,0.94
21674,0.2
21675,0.97
21676,0.06
21677,0.99
21678,0.11
21679,1
21680,0.71
21681,0.95
21682,0.3
21683,1
21684,0.81
21685,0.45
21686,0.99
21687,0.2
21688,0.2
21689,0.76
21690,0.19
21691,0.6
21692,0.27
21693,0.96
21694,0.02
21695,0.01
21696,0.01
21697,0.62
21698,0.1
21699,0.06
21700,1
21701,0.06
21702,0.29
21703,0.16
21704,0.1
21705,0.98
21706,0.01
21707,0.09
21708,0.01
21709,0.99
21710,1
21711,0.02
21712,0
21713,0.96
21714,0.13
21715,1
21716,0.42
21717,0.72
21718,0.96
21719,0.03
21720,0.98
21721,0.48
21722,0.6
21723,0.12
21724,0.03
21725,0.52
21726,0.03
21727,0.31
21728,0.04
21729,0.21
21730,0.99
21731,0.12
21732,0.23
21733,0.21
21734,0.97
21735,0.16
21736,0.94
21737,0.21
21738,0.83
21739,0.73
21740,0.97
21741,0.97
21742,0.05
21743,0.9
21744,0.15
21745,0.95
21746,0.33
21747,0.68
21748,0.86
21749,0.98
21750,0.06
21751,1
21752,0.42
21753,0.26
21754,0.43
21755,0.47
21756,0.91
21757,0.99
21758,0.75
21759,0.91
21760,0.45
21761,0.03
21762,0.03
21763,0.26
21764,0.15
21765,0.97
21766,0.37
21767,0.97
21768,0.99
21769,0.37
21770,0.98
21771,0.01
21772,0.57
21773,0.01
21774,0.02
21775,0.1
21776,0.95
21777,0.04
21778,0
21779,0.63
21780,0.33
21781,0.86
21782,0.5
21783,0.25
21784,0.11
21785,0.84
21786,0.99
21787,0.02
21788,0.07
21789,0.62
21790,0.96
21791,0.05
21792,0.74
21793,0.85
21794,0.61
21795,0.97
21796,0.99
21797,0.19
21798,0.59
21799,0.05
21800,0.06
21801,0.92
21802,0.56
21803,0.99
21804,0.33
21805,0.36
21806,0.96
21807,0.21
21808,0.06
21809,0.7
21810,0.99
21811,0.06
21812,0.97
21813,0.06
21814,0.46
21815,0.04
21816,0.85
21817,0.89
21818,0.64
21819,0.34
21820,0.22
21821,0.36
21822,0.08
21823,1
21824,0.1
21825,0.11
21826,0.14
21827,0.26
21828,0.7
21829,0.98
21830,0.99
21831,0
21832,0.75
21833,0.06
21834,0.6
21835,0.97
21836,0.83
21837,0.6
21838,0.35
21839,0.26
21840,0.02
21841,0.3
21842,1
21843,0.17
21844,0.99
21845,0.98
21846,0.93
21847,0.1
21848,0.71
21849,0.47
21850,1
21851,0.04
21852,1
21853,0.55
21854,0.99
21855,0.97
21856,0.01
21857,0.31
21858,0.08
21859,0.53
21860,0.13
21861,0.75
21862,1
21863,0.39
21864,0.48
21865,0.04
21866,0.02
21867,0.89
21868,0.08
21869,0.26
21870,0.63
21871,0.5
21872,0.79
21873,0.1
21874,0.54
21875,0.93
21876,0.68
21877,0.9
21878,0.2
21879,0.84
21880,0.31
21881,0.56
21882,0.25
21883,0.92
21884,0.08
21885,0.06
21886,0.08
21887,0.15
21888,0.99
21889,0.4
21890,0.01
21891,0.97
21892,0.93
21893,0.48
21894,0.72
21895,0.95
21896,0.19
21897,0.09
21898,0.98
21899,0.18
21900,0.34
21901,0.96
21902,0.97
21903,0.11
21904,0.99
21905,0.65
21906,0.52
21907,0.99
21908,0.17
21909,0.97
21910,0.47
21911,0.26
21912,0.06
21913,0
21914,0.48
21915,0.29
21916,0.09
21917,0.19
21918,0.96
21919,0.41
21920,0.12
21921,0.27
21922,0.74
21923,0.04
21924,0.03
21925,0.24
21926,0.82
21927,0.52
21928,0.17
21929,0.09
21930,0.81
21931,0.89
21932,0.99
21933,0.98
21934,0.43
21935,0.49
21936,0.82
21937,0.66
21938,0
21939,0.34
21940,0.04
21941,0.96
21942,0.86
21943,0.08
21944,0.89
21945,0.73
21946,0.09
21947,0.88
21948,0.5
21949,0.09
21950,0.18
21951,0.92
21952,0.98
21953,0.82
21954,0.32
21955,0.2
21956,0.13
21957,0.6
21958,0.67
21959,0.98
21960,0.9
21961,0.06
21962,0.99
21963,0.25
21964,0.36
21965,0.88
21966,0.27
21967,0.24
21968,0.89
21969,0.99
21970,0.92
21971,0.59
21972,0.99
21973,0.13
21974,0.98
21975,0.01
21976,0.61
21977,0.31
21978,1
21979,0.68
21980,0.19
21981,0.09
21982,0.89
21983,0.26
21984,0.23
21985,0.86
21986,0.99
21987,0.58
21988,0.86
21989,0.17
21990,0.02
21991,0.99
21992,0.01
21993,0.58
21994,0.11
21995,0.6
21996,0.98
21997,0.91
21998,0.99
21999,1
22000,0.02
22001,0.6
22002,0.98
22003,0.9
22004,0.05
22005,0.13
22006,0.82
22007,0.31
22008,0.08
22009,0.8
22010,0.25
22011,0.7
22012,0.41
22013,0.1
22014,0.67
22015,0.95
22016,1
22017,0.85
22018,0.44
22019,0.99
22020,0.66
22021,0.41
22022,0.97
22023,0.44
22024,0.99
22025,0.95
22026,0.97
22027,0.12
22028,0.42
22029,0.99
22030,0.14
22031,0.93
22032,0.94
22033,0.61
22034,0.17
22035,0.86
22036,0.94
22037,0.01
22038,0.95
22039,0.08
22040,0.98
22041,0.07
22042,0.67
22043,0.04
22044,0.65
22045,0.1
22046,0.26
22047,0.62
22048,0.53
22049,0.89
22050,1
22051,0.97
22052,0.28
22053,0.84
22054,0.92
22055,0.67
22056,0.95
22057,0.53
22058,0.01
22059,0.75
22060,0.94
22061,1
22062,0.1
22063,0.93
22064,0.64
22065,0.34
22066,0.55
22067,0.46
22068,0.99
22069,0.98
22070,0.48
22071,0.03
22072,0.89
22073,0.92
22074,0.99
22075,0.33
22076,0.44
22077,1
22078,0.13
22079,0.19
22080,0.01
22081,0.42
22082,1
22083,0.96
22084,0.69
22085,0.9
22086,0.89
22087,0.02
22088,0.1
22089,1
22090,0.99
22091,0.47
22092,0.21
22093,0.07
22094,0.79
22095,0.98
22096,0
22097,0.96
22098,1
22099,0.45
22100,0.73
22101,0.96
22102,0.6
22103,0.35
22104,1
22105,0.08
22106,0.07
22107,0.01
22108,0.52
22109,0.99
22110,0.9
22111,0.21
22112,0.66
22113,0.1
22114,0.09
22115,0.62
22116,0.07
22117,0.18
22118,0.98
22119,0.26
22120,0.27
22121,0.96
22122,0.01
22123,0.07
22124,0.17
22125,0.15
22126,0.92
22127,0.9
22128,0.05
22129,0.03
22130,1
22131,0.96
22132,0.13
22133,0.06
22134,0.64
22135,0.03
22136,0.99
22137,0.07
22138,0.96
22139,0.95
22140,0.97
22141,0.41
22142,0.11
22143,0.3
22144,0.67
22145,0.6
22146,0.85
22147,0.56
22148,0.02
22149,0.95
22150,0.91
22151,0.01
22152,0.91
22153,0.95
22154,0.97
22155,0.98
22156,0.59
22157,0.28
22158,0.07
22159,0.71
22160,0.31
22161,0.42
22162,0.07
22163,0.8
22164,0.24
22165,0.29
22166,0.4
22167,0.89
22168,0.98
22169,0.06
22170,0.22
22171,0.87
22172,0.67
22173,0.95
22174,0.04
22175,0.98
22176,0.57
22177,0.91
22178,0.96
22179,0.04
22180,0.18
22181,0.02
22182,0.91
22183,0.51
22184,0.42
22185,0.98
22186,0.23
22187,0.4
22188,0.2
22189,0.99
22190,0.95
22191,0.81
22192,0.05
22193,0.39
22194,0.97
22195,0.48
22196,0.7
22197,0.69
22198,0.26
22199,0.19
22200,0.99
22201,0.97
22202,0.24
22203,0.51
22204,0.57
22205,0.13
22206,0.62
22207,0.16
22208,1
22209,0.9
22210,0.01
22211,0.03
22212,0.1
22213,1
22214,0.76
22215,0.89
22216,0.98
22217,0.05
22218,0.85
22219,0.89
22220,1
22221,0.01
22222,0.97
22223,0.83
22224,0.93
22225,0.05
22226,0.12
22227,0.59
22228,0.39
22229,0.94
22230,0.8
22231,0.89
22232,1
22233,0.99
22234,0.02
22235,1
22236,0.99
22237,1
22238,0.03
22239,0.17
22240,0.59
22241,1
22242,0.22
22243,0.97
22244,0.04
22245,0.01
22246,0.4
22247,0.91
22248,0.23
22249,0.72
22250,0.46
22251,0.81
22252,0.21
22253,0.46
22254,1
22255,0.16
22256,0.27
22257,0.06
22258,0.85
22259,0.09
22260,0.2
22261,0.43
22262,0.524639867
22263,0.04
22264,0.67
22265,0.48
22266,0.15
22267,0.04
22268,0.04
22269,0.93
22270,0.46
22271,0.22
22272,0.97
22273,0.66
22274,0.26
22275,0.04
22276,0.2
22277,0.99
22278,0.38
22279,0.94
22280,0.45
22281,0.99
22282,0.78
22283,0.24
22284,0.94
22285,0.29
22286,0.99
22287,0.08
22288,0.9
22289,0.05
22290,0.04
22291,0.09
22292,0.11
22293,0.06
22294,0.79
22295,0.64
22296,0.09
22297,0
22298,0.03
22299,0.83
22300,0.59
22301,0.92
22302,0.88
22303,1
22304,0.14
22305,0
22306,0.27
22307,0.04
22308,0.88
22309,1
22310,0.97
22311,0.09
22312,0.33
22313,0.92
22314,0.96
22315,0.07
22316,0.93
22317,1
22318,0.16
22319,0.97
22320,0.14
22321,0.85
22322,0.68
22323,0.02
22324,0.98
22325,0.03
22326,0.95
22327,0.16
22328,0.94
22329,0.37
22330,0.9
22331,0.1
22332,0.92
22333,0.92
22334,1
22335,0.56
22336,1
22337,1
22338,0.13
22339,0.38
22340,0.92
22341,0.05
22342,0.51
22343,0.12
22344,0.1
22345,0.02
22346,0.94
22347,1
22348,0.79
22349,0.09
22350,0.04
22351,0.13
22352,0.79
22353,0.43
22354,0.06
22355,0.9
22356,0.88
22357,0.16
22358,0.3
22359,0.06
22360,0.94
22361,0.78
22362,0.04
22363,0.13
22364,0.33
22365,0.14
22366,0.97
22367,0.06
22368,0.05
22369,0.51
22370,0.96
22371,0.9
22372,0.08
22373,0.01
22374,0.97
22375,0.49
22376,0.49
22377,0.03
22378,0.99
22379,0.9
22380,0.4
22381,0.06
22382,0.05
22383,0.43
22384,0.72
22385,0.96
22386,0.99
22387,0.99
22388,0.29
22389,0.94
22390,0.06
22391,0.09
22392,0.96
22393,0.09
22394,0.19
22395,0.61
22396,0.05
22397,0.75
22398,0.04
22399,0.01
22400,0.05
22401,0.47
22402,0.24
22403,0.38
22404,0.87
22405,0.03
22406,0.98
22407,0
22408,0.05
22409,0.96
22410,0.98
22411,0.99
22412,0.21
22413,1
22414,0.95
22415,0.87
22416,0.79
22417,0.35
22418,0.22
22419,0.16
22420,0.98
22421,0.42
22422,0.92
22423,0.87
22424,0.32
22425,0.13
22426,0.44
22427,0.72
22428,0.3
22429,0.45
22430,0.06
22431,0.26
22432,0.93
22433,0.5
22434,0.86
22435,0.6
22436,0.99
22437,0.08
22438,0.94
22439,0.43
22440,0.88
22441,0.37
22442,1
22443,0.78
22444,0.96
22445,0.94
22446,0.95
22447,0.23
22448,0.61
22449,0.02
22450,0.03
22451,0.44
22452,0.65
22453,0.43
22454,0.7
22455,0.58
22456,0.99
22457,0.98
22458,0.99
22459,0.36
22460,0.79
22461,0.04
22462,0.16
22463,0.99
22464,0.28
22465,1
22466,0.16
22467,0.75
22468,0.85
22469,0.2
22470,0.01
22471,0.99
22472,0.16
22473,0.34
22474,0.02
22475,0.92
22476,0.47
22477,0.97
22478,0.96
22479,0.02
22480,0.23
22481,0.84
22482,0.51
22483,0.4
22484,0.98
22485,0.02
22486,0.97
22487,0.8
22488,0.97
22489,0.22
22490,0.92
22491,0.02
22492,0.88
22493,0.97
22494,0.17
22495,0.83
22496,0.14
22497,0
22498,0.39
22499,1
22500,0.94
22501,0.1
22502,0.02
22503,0.94
22504,0.97
22505,0.15
22506,0.39
22507,0.76
22508,0.09
22509,0.02
22510,0.19
22511,0.92
22512,0.11
22513,0.2
22514,0.2
22515,0.97
22516,0.63
22517,0.06
22518,0.21
22519,1
22520,0.75
22521,0.79
22522,0.78
22523,0.1
22524,0.15
22525,0
22526,0.93
22527,0.81
22528,0.76
22529,0.27
22530,0.75
22531,0.99
22532,0.74
22533,0.72
22534,0.81
22535,0.03
22536,0.87
22537,0.83
22538,0.09
22539,0.87
22540,0.81
22541,0.68
22542,0.35
22543,0.55
22544,0.97
22545,0.44
22546,0.01
22547,0.07
22548,0
22549,0.67
22550,0.86
22551,0.09
22552,0.94
22553,0.29
22554,0.02
22555,0.88
22556,0.98
22557,0.86
22558,0.72
22559,0.7
22560,1
22561,0.43
22562,0.04
22563,0.57
22564,0.99
22565,0.02
22566,0
22567,0.96
22568,0.76
22569,0.7
22570,0.55
22571,0.21
22572,1
22573,0.07
22574,0.98
22575,0.91
22576,0.91
22577,0.6
22578,0.07
22579,0.55
22580,0.01
22581,0.99
22582,0.08
22583,0.2
22584,0.75
22585,0
22586,0.01
22587,0.91
22588,1
22589,0.95
22590,1
22591,0.13
22592,0.54
22593,0.99
22594,0.67
22595,0
22596,0.72
22597,0.52
22598,0.38
22599,0.72
22600,0.98
22601,0.97
22602,0.53
22603,0.92
22604,0.99
22605,0.98
22606,0.16
22607,0.95
22608,0.98
22609,0.47
22610,0.03
22611,0.02
22612,0.86
22613,0.23
22614,0
22615,0.26
22616,0.83
22617,0.99
22618,0.82
22619,0.98
22620,1
22621,0.54
22622,0.99
22623,0.93
22624,0.12
22625,1
22626,0.02
22627,0.49
22628,1
22629,0.51
22630,0.77
22631,0.49
22632,0.17
22633,0.97
22634,0.9
22635,0.99
22636,0.79
22637,0.76
22638,0
22639,0.02
22640,0.76
22641,0.03
22642,0.96
22643,0.24
22644,0.13
22645,0.89
22646,0.02
22647,0.17
22648,0.04
22649,0.7
22650,0.81
22651,0.04
22652,0.15
22653,0.93
22654,0.74
22655,0.17
22656,0
22657,0.39
22658,0.14
22659,0.99
22660,0.34
22661,0.35
22662,0.17
22663,0.17
22664,0.69
22665,0.83
22666,0.97
22667,0.27
22668,0.93
22669,0.11
22670,0
22671,0.12
22672,0.65
22673,0.96
22674,0.03
22675,0.66
22676,0.01
22677,0.61
22678,0.02
22679,0.3
22680,0.47
22681,0.97
22682,0.12
22683,0.44
22684,0.74
22685,0.13
22686,0.87
22687,0.17
22688,0.08
22689,0.14
22690,0.58
22691,0.92
22692,0.53
22693,0.69
22694,0.77
22695,0.92
22696,0.97
22697,0.93
22698,0
22699,0.98
22700,0.06
22701,0.88
22702,0.99
22703,0.91
22704,0.27
22705,0.45
22706,0.7
22707,0.02
22708,0.98
22709,0.04
22710,0.65
22711,0.07
22712,0.8
22713,0.92
22714,0.02
22715,0.02
22716,0.03
22717,0.45
22718,0.76
22719,0.96
22720,0.3
22721,0.11
22722,0.2
22723,0.394639867
22724,0.65
22725,0.29
22726,0.03
22727,0.92
22728,0.84
22729,1
22730,0.14
22731,0.98
22732,0.09
22733,0.05
22734,0.4
22735,0.08
22736,0.05
22737,0.82
22738,0.15
22739,0.74
22740,0.07
22741,0.41
22742,0.76
22743,0.01
22744,0.77
22745,0.97
22746,0.01
22747,0.79
22748,0.04
22749,0.51
22750,0.63
22751,0.98
22752,0.82
22753,0.98
22754,0.92
22755,0.05
22756,1
22757,0.9
22758,0.12
22759,0.1
22760,0.25
22761,0.2
22762,0.08
22763,0.43
22764,0.86
22765,0.99
22766,0.98
22767,1
22768,0.99
22769,0.99
22770,0.96
22771,0.5
22772,0.78
22773,0.58
22774,0.22
22775,0.53
22776,0.98
22777,0.86
22778,0.64
22779,0.04
22780,0.07
22781,1
22782,0.13
22783,0.81
22784,0.7
22785,0.99
22786,0.98
22787,0.12
22788,0.64
22789,0.11
22790,0.97
22791,0.98
22792,0.14
22793,0.77
22794,0.1
22795,0.89
22796,0.97
22797,0
22798,0.12
22799,0.21
22800,0.62
22801,0.14
22802,0.89
22803,0.79
22804,0.63
22805,0.54
22806,0.26
22807,0.25
22808,0.83
22809,0.95
22810,0.3
22811,0.81
22812,0.07
22813,0.45
22814,0.49
22815,0.96
22816,0.69
22817,0.05
22818,0.99
22819,0.97
22820,0.39
22821,0.02
22822,0.34
22823,0.59
22824,0.51
22825,0
22826,0.72
22827,0.9
22828,0.61
22829,0.2
22830,1
22831,0.93
22832,0.24
22833,0.15
22834,0.93
22835,0.05
22836,0.22
22837,1
22838,0.09
22839,0.98
22840,1
22841,0.24
22842,0.52
22843,0.37
22844,0.92
22845,0.21
22846,0.14
22847,0.89
22848,0.09
22849,0.7
22850,0.84
22851,0.11
22852,0.69
22853,0.69
22854,0.02
22855,0.84
22856,0.91
22857,0.92
22858,0.94
22859,0.13
22860,0.17
22861,0.27
22862,0.61
22863,0.19
22864,0.31
22865,0.97
22866,1
22867,0.23
22868,0.16
22869,0.02
22870,1
22871,0.02
22872,0.98
22873,0.37
22874,0.19
22875,0.75
22876,0.31
22877,0.29
22878,0.88
22879,0.98
22880,0.48
22881,0.88
22882,0.31
22883,0.22
22884,0.02
22885,0.19
22886,0.96
22887,0.03
22888,1
22889,0.97
22890,0.18
22891,0.43
22892,0.48
22893,0
22894,0.03
22895,0.14
22896,0.38
22897,0.81
22898,0.92
22899,0.56
22900,0.99
22901,0.69
22902,0.53
22903,0.11
22904,0.03
22905,0.04
22906,0.25
22907,0.94
22908,0.96
22909,0.32
22910,0.96
22911,0.19
22912,0.88
22913,0.99
22914,0.95
22915,0.83
22916,0.11
22917,1
22918,0.66
22919,0.96
22920,0.98
22921,0.88
22922,0.02
22923,0.57
22924,0.13
22925,0.5
22926,0.32
22927,0.93
22928,0.83
22929,0.17
22930,0.3
22931,0.72
22932,0.94
22933,0.27
22934,0.78
22935,0.54
22936,0.9
22937,0.86
22938,0.05
22939,0.96
22940,0
22941,0.99
22942,0.38
22943,0.68
22944,0.03
22945,0.62
22946,0.97
22947,0.27
22948,0.16
22949,0.01
22950,0.01
22951,0.75
22952,0.13
22953,0.82
22954,0.92
22955,0.01
22956,0.61
22957,0.23
22958,0.91
22959,0.99
22960,0.93
22961,0.95
22962,0.58
22963,0.94
22964,0.99
22965,0.96
22966,0.79
22967,0.73
22968,0.77
22969,0.96
22970,0.94
22971,0.19
22972,0.6
22973,0.82
22974,0.69
22975,1
22976,0.99
22977,0.9
22978,1
22979,0.87
22980,0.86
22981,0.05
22982,0.16
22983,0.37
22984,0.91
22985,0
22986,0.9
22987,0
22988,0
22989,0.99
22990,0.1
22991,0.43
22992,1
22993,0.97
22994,0.99
22995,1
22996,0.392239289
22997,1
22998,0.76
22999,0.81
23000,0.06
23001,0.38
23002,0.97
23003,1
23004,0.03
23005,0.02
23006,0.06
23007,0.85
23008,0.84
23009,0.04
23010,0.07
23011,0.05
23012,0.28
23013,0.68
23014,0.21
23015,0.96
23016,0.96
23017,0.85
23018,0.78
23019,0.99
23020,0.01
23021,0.01
23022,0.9
23023,0.39
23024,0.98
23025,1
23026,0.19
23027,0.08
23028,0.65
23029,0.95
23030,0.13
23031,0.35
23032,0.7
23033,0.58
23034,0.04
23035,0.97
23036,0.13
23037,0.97
23038,0.92
23039,1
23040,0.98
23041,0.72
23042,0.93
23043,0.98
23044,0.98
23045,0.96
23046,0.02
23047,0.03
23048,0.88
23049,0.46
23050,0.96
23051,0.27
23052,0.61
23053,0.95
23054,0.07
23055,0.99
23056,0.04
23057,0.03
23058,0.88
23059,0.13
23060,0.24
23061,0.65
23062,0.72
23063,0.08
23064,0.98
23065,0.78
23066,0.46
23067,0.05
23068,0.84
23069,0.93
23070,0.97
23071,0.28
23072,0.7
23073,0.21
23074,0.69
23075,0.99
23076,0.96
23077,0.9
23078,0.92
23079,0.12
23080,0.23
23081,0.14
23082,1
23083,0.11
23084,1
23085,0.99
23086,0.97
23087,0.43
23088,0.5
23089,0.82
23090,0.31
23091,0.03
23092,0.09
23093,0.1
23094,0.08
23095,0.6
23096,0.99
23097,0.98
23098,0.9
23099,0.71
23100,0.28
23101,1
23102,0.83
23103,1
23104,0.95
23105,0.15
23106,0.99
23107,0.01
23108,0.61
23109,0.16
23110,0.97
23111,1
23112,0.51
23113,0.3
23114,0.72
23115,0.1
23116,0.05
23117,0.01
23118,0.91
23119,0.72
23120,0.39
23121,1
23122,0.81
23123,0.34
23124,0.86
23125,0.98
23126,0.57
23127,0.462239289
23128,0.13
23129,0.24
23130,0.4
23131,1
23132,0.95
23133,0.57
23134,0.23
23135,1
23136,0.24
23137,0.88
23138,0.12
23139,0.97
23140,0.93
23141,0.98
23142,1
23143,0.91
23144,0.14
23145,0.18
23146,0.34
23147,0.08
23148,0.97
23149,0.73
23150,0.64
23151,0.22
23152,1
23153,0.99
23154,0.76
23155,0.24
23156,0.03
23157,0.99
23158,0.93
23159,0.08
23160,0.18
23161,0.12
23162,1
23163,0.22
23164,0.02
23165,0.58
23166,0.04
23167,0.87
23168,0.02
23169,0.49
23170,1
23171,0.29
23172,0.99
23173,0.98
23174,0.4
23175,0.91
23176,0.33
23177,0.21
23178,0.96
23179,0.98
23180,0.63
23181,0.79
23182,0.96
23183,0.38
23184,0.97
23185,0.78
23186,0.12
23187,0.86
23188,1
23189,0.52
23190,0.88
23191,0.36
23192,0.38
23193,0.42
23194,0.32
23195,0.08
23196,0.94
23197,0
23198,0.54
23199,0.25
23200,0.62
23201,0.11
23202,0.77
23203,0.01
23204,0.91
23205,0.44
23206,0.81
23207,0.93
23208,0.93
23209,0.01
23210,0.25
23211,0.77
23212,0.65
23213,0.12
23214,0.17
23215,0.08
23216,0.29
23217,0.44
23218,0.25
23219,0.01
23220,0.79
23221,0.12
23222,0.11
23223,0.97
23224,0.26
23225,0.01
23226,0.78
23227,0.02
23228,0.29
23229,0.16
23230,0.99
23231,0.85
23232,1
23233,1
23234,0.11
23235,0.278559468
23236,0.59
23237,0.97
23238,0.17
23239,0.22
23240,0.94
23241,0.97
23242,0.2
23243,0.07
23244,0.03
23245,0.11
23246,0.702239289
23247,0.97
23248,0.05
23249,0.48
23250,0.03
23251,0.77
23252,0.61
23253,0.89
23254,0.29
23255,0.35
23256,0.07
23257,0.02
23258,0
23259,1
23260,0.98
23261,0.11
23262,0.64
23263,0.08
23264,0.82
23265,0.09
23266,0.88
23267,0.77
23268,0.17
23269,0.14
23270,0.55
23271,0.22
23272,0.67
23273,0.04
23274,0.99
23275,0.12
23276,0.75
23277,0.97
23278,0.79
23279,0.57
23280,0.94
23281,0.87
23282,0.15
23283,0.1
23284,0.97
23285,0.94
23286,0.1
23287,0.95
23288,0.98
23289,0.05
23290,0.6
23291,0.68
23292,0.95
23293,0.91
23294,0.92
23295,0.83
23296,0
23297,0.06
23298,0.01
23299,0.97
23300,0.9
23301,0.92
23302,0.07
23303,1
23304,0.02
23305,0.99
23306,0.83
23307,0.89
23308,0.45
23309,0.26
23310,0.62
23311,0.34
23312,0.094639867
23313,0.92
23314,0.62
23315,0.63
23316,0.1
23317,0.76
23318,0.38
23319,0.56
23320,0.99
23321,1
23322,0.45
23323,0.93
23324,0.84
23325,0.04
23326,0.81
23327,0.83
23328,0.6
23329,0.72
23330,0.01
23331,0.01
23332,0.96
23333,0.99
23334,0.63
23335,0.86
23336,0.17
23337,0.5
23338,0.96
23339,0.17
23340,0.55
23341,0.64
23342,0.73
23343,0.33
23344,0.31
23345,0.42
23346,0.07
23347,0.09
23348,0.25
23349,0.78
23350,0.99
23351,0.97
23352,0.36
23353,0.95
23354,0.97
23355,0.21
23356,0.08
23357,0.02
23358,0.28
23359,0.98
23360,0.14
23361,0.86
23362,0.65
23363,0.91
23364,1
23365,0.29
23366,0.97
23367,1
23368,0.03
23369,0.67
23370,0.5
23371,0.79
23372,1
23373,0.76
23374,0.82
23375,0.07
23376,0.19
23377,0.1
23378,0.04
23379,0.99
23380,0
23381,0.06
23382,0.04
23383,0.06
23384,0.2
23385,0.1
23386,0.92
23387,0.02
23388,0
23389,1
23390,0.54
23391,0.19
23392,0.38
23393,0.02
23394,0.21
23395,0.31
23396,0.73
23397,0.16
23398,0.02
23399,0.62
23400,0.03
23401,0.56
23402,0.64
23403,0.11
23404,0.61
23405,0.61
23406,0.09
23407,0.98
23408,0.057888509
23409,0.01
23410,0.96
23411,0.09
23412,0.88
23413,0.98
23414,0.06
23415,0.94
23416,0.06
23417,0.64
23418,0.91
23419,0.99
23420,0.04
23421,0.06
23422,0.42
23423,0.16
23424,0.02
23425,0.99
23426,0.76
23427,0.94
23428,0.25
23429,0.51
23430,0.01
23431,0.07
23432,0.22
23433,0.44
23434,0.95
23435,0.03
23436,0.05
23437,0.45
23438,0.04
23439,0.63
23440,1
23441,0.73
23442,0.65
23443,0.34
23444,0.65
23445,0.57
23446,1
23447,0.01
23448,0.41
23449,0.66
23450,0.37
23451,0.14
23452,1
23453,0.2
23454,0.96
23455,0.99
23456,0.34
23457,0.62
23458,0.97
23459,0.76
23460,0.69
23461,0.33
23462,0.94
23463,0.6
23464,0.99
23465,0.01
23466,0.65
23467,0.53
23468,0.61
23469,0.95
23470,0.25
23471,0.15
23472,0.35
23473,0.44
23474,0.43
23475,0.95
23476,0.72
23477,0.96
23478,0.94
23479,0
23480,0.06
23481,0.29
23482,0.75
23483,0.89
23484,0.32
23485,0.18
23486,0.97
23487,0.07
23488,0.02
23489,0.12
23490,0.03
23491,0.99
23492,1
23493,0.88
